"GLOBALEVENTID","SQLDATE","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","CAMEOCodeDescription","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_FullName","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_ADM2Code","Actor1Geo_Lat","Actor1Geo_Long","Actor1Geo_FeatureID","Actor2Geo_Type","Actor2Geo_FullName","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_ADM2Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_FullName","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_ADM2Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","DATEADDED","SOURCEURL"
719893225,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","CVL","IMMIGRANT","","","","","","CVL","","",1,173," Arrest, detain, or charge with legal action ",173,17,4,-5,5,1,5,1.93003618817853,4,"Entebbe, Wakiso, Uganda","UG","UG96","18585",0.064444,32.4469,"-1727789",4,"Entebbe, Wakiso, Uganda","UG","UG96","18585",0.064444,32.4469,"-1727789",4,"Entebbe, Wakiso, Uganda","UG","UG96","18585",0.064444,32.4469,"-1727789",2.0180105e+13,"http://www.monitor.co.ug/Business/Ugandans-in-diaspora-set-to-launch-restaurant-chain/688322-4251540-fdi21uz/"
719893226,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","CVL","IMMIGRANT","","","","","","CVL","","",1,173," Arrest, detain, or charge with legal action ",173,17,4,-5,1,1,1,1.93003618817853,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",2.0180105e+13,"http://www.monitor.co.ug/Business/Ugandans-in-diaspora-set-to-launch-restaurant-chain/688322-4251540-fdi21uz/"
719893227,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","GOV","GOVERNMENT","","","","","","GOV","","",1,160," Reduce relations, not specified below",160,16,4,-4,5,1,5,-0.4,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",2.0180105e+13,"http://supchina.com/2018/01/04/excesses-chinas-social-credit-system/"
719893228,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","PAK","PAKISTAN","PAK","","","","","","","",1,162," Reduce or stop aid, not specified below",162,16,4,-5.6,20,1,10,0.92307692307692,1,"China","CH","CH","",35,105,"CH",4,"Islamabad, Islamabad, Pakistan","PK","PK08","23674",33.7,73.1667,"-2762812",4,"Islamabad, Islamabad, Pakistan","PK","PK08","23674",33.7,73.1667,"-2762812",2.0180105e+13,"https://www.msn.com/en-us/news/world/china-may-be-looking-to-exploit-a-us-move-to-cut-aid-to-pakistan/ar-BBHT0nE"
719893229,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","REB","UPRISING","","","","","","REB","","",1,43," Host a visit",43,4,1,2.8,5,1,5,-2.58899676375404,1,"Jordan","JO","JO","",31,36,"JO",1,"Jordan","JO","JO","",31,36,"JO",1,"Jordan","JO","JO","",31,36,"JO",2.0180105e+13,"https://www.flickeringmyth.com/2018/01/guillermo-del-toro-level-involvement-pacific-rim-uprising/"
719893230,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","USA","A US","USA","","","","","","","",1,20," Appeal, not specified below",20,2,1,3,8,1,8,0.92307692307692,4,"Islamabad, Islamabad, Pakistan","PK","PK08","23674",33.7,73.1667,"-2762812",4,"Islamabad, Islamabad, Pakistan","PK","PK08","23674",33.7,73.1667,"-2762812",4,"Islamabad, Islamabad, Pakistan","PK","PK08","23674",33.7,73.1667,"-2762812",2.0180105e+13,"https://www.msn.com/en-us/news/world/china-may-be-looking-to-exploit-a-us-move-to-cut-aid-to-pakistan/ar-BBHT0nE"
719893231,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","USA","A US","USA","","","","","","","",1,20," Appeal, not specified below",20,2,1,3,2,1,2,0.92307692307692,1,"China","CH","CH","",35,105,"CH",4,"Islamabad, Islamabad, Pakistan","PK","PK08","23674",33.7,73.1667,"-2762812",1,"China","CH","CH","",35,105,"CH",2.0180105e+13,"https://www.msn.com/en-us/news/world/china-may-be-looking-to-exploit-a-us-move-to-cut-aid-to-pakistan/ar-BBHT0nE"
719893232,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","USA","A US","USA","","","","","","","",1,20," Appeal, not specified below",20,2,1,3,10,1,10,0.92307692307692,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",2.0180105e+13,"https://www.msn.com/en-us/news/world/china-may-be-looking-to-exploit-a-us-move-to-cut-aid-to-pakistan/ar-BBHT0nE"
719893233,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","USA","THE US","USA","","","","","","","",0,1311," Threaten to reduce or stop aid",131,13,3,-5.8,1,1,1,0.92307692307692,4,"Islamabad, Islamabad, Pakistan","PK","PK08","23674",33.7,73.1667,"-2762812",4,"Islamabad, Islamabad, Pakistan","PK","PK08","23674",33.7,73.1667,"-2762812",1,"China","CH","CH","",35,105,"CH",2.0180105e+13,"https://www.msn.com/en-us/news/world/china-may-be-looking-to-exploit-a-us-move-to-cut-aid-to-pakistan/ar-BBHT0nE"
719893234,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","USA","THE US","USA","","","","","","","",0,1311," Threaten to reduce or stop aid",131,13,3,-5.8,2,1,2,0.92307692307692,1,"China","CH","CH","",35,105,"CH",4,"Islamabad, Islamabad, Pakistan","PK","PK08","23674",33.7,73.1667,"-2762812",1,"China","CH","CH","",35,105,"CH",2.0180105e+13,"https://www.msn.com/en-us/news/world/china-may-be-looking-to-exploit-a-us-move-to-cut-aid-to-pakistan/ar-BBHT0nE"
719893235,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","USA","CALIFORNIA","USA","","","","","","","",1,190," Use conventional military force, not specified below",190,19,4,-10,5,1,5,-3.18471337579617,3,"Phoenix, Arizona, United States","US","USAZ","AZ013",33.4484,-112.074,"44784",3,"Phoenix, Arizona, United States","US","USAZ","AZ013",33.4484,-112.074,"44784",3,"Phoenix, Arizona, United States","US","USAZ","AZ013",33.4484,-112.074,"44784",2.0180105e+13,"https://www.azcentral.com/story/news/nation-now/2018/01/04/9-4-ton-space-station-going-crash-into-earth-no-you-dont-need-abandon-planet/1003558001/"
719902893,20170105,201701,2017,2017.0137,"CHN","GUANGZHOU","CHN","","","","","","","","","","","","","","","","","",0,40," Consult, not specified below",40,4,1,1,2,1,2,-1.15894039735099,4,"Guangzhou, Guangdong, China","CH","CH30","13033",23.1167,113.25,"-1907161",0,"","","","",NA,NA,"",4,"Hangzhou, Zhejiang, China","CH","CH02","13319",30.2553,120.169,"-1908366",20180105003000,"http://usa.chinadaily.com.cn/a/201801/05/WS5a4ec340a31008cf16da52e8.html"
719902894,20170105,201701,2017,2017.0137,"CHN","HANGZHOU","CHN","","","","","","","","","","","","","","","","","",0,43," Host a visit",43,4,1,2.8,5,1,5,-1.15894039735099,4,"Hangzhou, Zhejiang, China","CH","CH02","13319",30.2553,120.169,"-1908366",0,"","","","",NA,NA,"",4,"Guangzhou, Guangdong, China","CH","CH30","13033",23.1167,113.25,"-1907161",20180105003000,"http://usa.chinadaily.com.cn/a/201801/05/WS5a4ec340a31008cf16da52e8.html"
719902895,20170105,201701,2017,2017.0137,"CHN","CHINA","CHN","","","","","","","","BUS","TANKER","","","","","","BUS","","",1,100," Demand, not specified below",100,10,3,-5,3,1,3,-1.83823529411764,1,"Japan","JA","JA","",36,138,"JA",1,"Japan","JA","JA","",36,138,"JA",1,"Japan","JA","JA","",36,138,"JA",20180105003000,"http://www.scmp.com/business/commodities/article/2126874/china-has-become-new-japan-nation-eschews-coal-natural-gas-its"
719902896,20170105,201701,2017,2017.0137,"CHN","CHINA","CHN","","","","","","","","BUS","TANKER","","","","","","BUS","","",1,100," Demand, not specified below",100,10,3,-5,2,1,2,-1.83823529411764,1,"United States","US","US","",39.828175,-98.5795,"US",1,"United States","US","US","",39.828175,-98.5795,"US",1,"United States","US","US","",39.828175,-98.5795,"US",20180105003000,"http://www.scmp.com/business/commodities/article/2126874/china-has-become-new-japan-nation-eschews-coal-natural-gas-its"
719903469,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",0,11," Decline comment",11,1,1,-0.1,4,1,4,-2.46516613076099,1,"China","CH","CH","",35,105,"CH",0,"","","","",NA,NA,"",1,"United States","US","US","",39.828175,-98.5795,"US",20180105003000,"https://www.seattletimes.com/business/real-estate/lawsuit-eastside-realtor-and-developer-conspired-to-inflate-home-prices-for-foreign-buyers/"
719903470,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,20," Appeal, not specified below",20,2,1,3,5,1,5,-1.15894039735099,4,"Hangzhou, Zhejiang, China","CH","CH02","13319",30.2553,120.169,"-1908366",0,"","","","",NA,NA,"",4,"Hangzhou, Zhejiang, China","CH","CH02","13319",30.2553,120.169,"-1908366",20180105003000,"http://usa.chinadaily.com.cn/a/201801/05/WS5a4ec340a31008cf16da52e8.html"
719903471,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,20," Appeal, not specified below",20,2,1,3,15,1,10,-1.15894039735099,4,"Henan, Henan, China","CH","CH09","13111",33.415,112.422,"10521711",0,"","","","",NA,NA,"",4,"Henan, Henan, China","CH","CH09","13111",33.415,112.422,"10521711",20180105003000,"http://usa.chinadaily.com.cn/a/201801/05/WS5a4ec340a31008cf16da52e8.html"
719903472,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","","","","","","","","","","",1,36," Express intent to meet or negotiate",36,3,1,4,10,1,10,-0.843881856540086,4,"Tiangong, Sichuan, China","CH","CH32","13003",31.5217,105.934,"10341753",0,"","","","",NA,NA,"",4,"Tiangong, Sichuan, China","CH","CH32","13003",31.5217,105.934,"10341753",20180105003000,"http://www.smh.com.au/world/tiangong-1-is-expected-to-fall-from-the-sky-youll-probably-be-fine-20180104-h0dqoj"
719903473,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,36," Express intent to meet or negotiate",36,3,1,4,20,2,20,2.64157324746517,1,"China","CH","CH","",35,105,"CH",0,"","","","",NA,NA,"",1,"China","CH","CH","",35,105,"CH",20180105003000,"https://www.marketwatch.com/story/blockchain-connect-conference-the-first-cross-border-event-between-us-and-chinese-blockchain-markets-is-to-set-the-future-of-blockchain-2018-01-04"
719903474,20180105,201801,2018,2018.0137,"CHN","GUANGZHOU","CHN","","","","","","","","","","","","","","","","","",0,40," Consult, not specified below",40,4,1,1,3,1,3,-1.15894039735099,4,"Guangzhou, Guangdong, China","CH","CH30","13033",23.1167,113.25,"-1907161",0,"","","","",NA,NA,"",4,"Guangzhou, Guangdong, China","CH","CH30","13033",23.1167,113.25,"-1907161",20180105003000,"http://usa.chinadaily.com.cn/a/201801/05/WS5a4ec340a31008cf16da52e8.html"
719903475,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,40," Consult, not specified below",40,4,1,1,5,1,5,-1.15894039735099,4,"Hangzhou, Zhejiang, China","CH","CH02","13319",30.2553,120.169,"-1908366",0,"","","","",NA,NA,"",4,"Hangzhou, Zhejiang, China","CH","CH02","13319",30.2553,120.169,"-1908366",20180105003000,"http://usa.chinadaily.com.cn/a/201801/05/WS5a4ec340a31008cf16da52e8.html"
719903476,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,40," Consult, not specified below",40,4,1,1,2,1,2,-1.88679245283019,1,"China","CH","CH","",35,105,"CH",0,"","","","",NA,NA,"",1,"China","CH","CH","",35,105,"CH",20180105003000,"https://www.opposingviews.com/i/society/roy-moore-america-was-great-during-slavery"
719903477,20180105,201801,2018,2018.0137,"CHN","HANGZHOU","CHN","","","","","","","","","","","","","","","","","",0,43," Host a visit",43,4,1,2.8,3,1,3,-1.15894039735099,4,"Hangzhou, Zhejiang, China","CH","CH02","13319",30.2553,120.169,"-1908366",0,"","","","",NA,NA,"",4,"Guangzhou, Guangdong, China","CH","CH30","13033",23.1167,113.25,"-1907161",20180105003000,"http://usa.chinadaily.com.cn/a/201801/05/WS5a4ec340a31008cf16da52e8.html"
719903478,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",0,43," Host a visit",43,4,1,2.8,8,1,8,-0.843881856540086,4,"Tiangong, Sichuan, China","CH","CH32","13003",31.5217,105.934,"10341753",0,"","","","",NA,NA,"",4,"Tiangong, Sichuan, China","CH","CH32","13003",31.5217,105.934,"10341753",20180105003000,"http://www.smh.com.au/world/tiangong-1-is-expected-to-fall-from-the-sky-youll-probably-be-fine-20180104-h0dqoj"
719903479,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","","","","","","","","","","",1,111," Criticize or denounce ",111,11,3,-2,3,1,3,-5,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",0,"","","","",NA,NA,"",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105003000,"http://supchina.com/2018/01/04/beijing-aims-contain-bitcoin-boom-not-ban-mining/"
719903480,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","","","","","","","","","","",1,112," Accuse, not specified below",112,11,3,-2,4,1,4,-9.41176470588235,1,"China","CH","CH","",35,105,"CH",0,"","","","",NA,NA,"",1,"China","CH","CH","",35,105,"CH",20180105003000,"https://www.thepeninsulaqatar.com/article/04/01/2018/Ten-people-killed-in-Siberian-factory-fire"
719903481,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",0,120," Reject, not specified below",120,12,3,-4,2,1,2,-0.843881856540086,4,"Tiangong, Sichuan, China","CH","CH32","13003",31.5217,105.934,"10341753",0,"","","","",NA,NA,"",4,"Tiangong, Sichuan, China","CH","CH32","13003",31.5217,105.934,"10341753",20180105003000,"http://www.smh.com.au/world/tiangong-1-is-expected-to-fall-from-the-sky-youll-probably-be-fine-20180104-h0dqoj"
719903482,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",0,120," Reject, not specified below",120,12,3,-4,4,1,4,-2.46516613076099,1,"China","CH","CH","",35,105,"CH",0,"","","","",NA,NA,"",1,"United States","US","US","",39.828175,-98.5795,"US",20180105003000,"https://www.seattletimes.com/business/real-estate/lawsuit-eastside-realtor-and-developer-conspired-to-inflate-home-prices-for-foreign-buyers/"
719903483,20180105,201801,2018,2018.0137,"CHN","BEIJING","CHN","","","","","","","","","","","","","","","","","",1,172," Impose administrative sanctions, not specified below",172,17,4,-5,10,1,10,-5,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",0,"","","","",NA,NA,"",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105003000,"http://supchina.com/2018/01/04/beijing-aims-contain-bitcoin-boom-not-ban-mining/"
719903484,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","BUS","AEROSPACE","","","","","","BUS","","",0,42," Make a visit",42,4,1,1.9,4,1,4,-0.843881856540086,4,"Tiangong, Sichuan, China","CH","CH32","13003",31.5217,105.934,"10341753",4,"Tiangong, Sichuan, China","CH","CH32","13003",31.5217,105.934,"10341753",4,"Tiangong, Sichuan, China","CH","CH32","13003",31.5217,105.934,"10341753",20180105003000,"http://www.smh.com.au/world/tiangong-1-is-expected-to-fall-from-the-sky-youll-probably-be-fine-20180104-h0dqoj"
719903485,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","BUS","AEROSPACE","","","","","","BUS","","",0,42," Make a visit",42,4,1,1.9,2,1,2,-0.843881856540086,1,"New Zealand","NZ","NZ","",-42,174,"NZ",4,"Tiangong, Sichuan, China","CH","CH32","13003",31.5217,105.934,"10341753",1,"New Zealand","NZ","NZ","",-42,174,"NZ",20180105003000,"http://www.smh.com.au/world/tiangong-1-is-expected-to-fall-from-the-sky-youll-probably-be-fine-20180104-h0dqoj"
719903486,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","BUS","AEROSPACE","","","","","","BUS","","",0,46," Engage in negotiation",46,4,1,7,5,1,5,-0.843881856540086,4,"Tiangong, Sichuan, China","CH","CH32","13003",31.5217,105.934,"10341753",4,"Tiangong, Sichuan, China","CH","CH32","13003",31.5217,105.934,"10341753",4,"Tiangong, Sichuan, China","CH","CH32","13003",31.5217,105.934,"10341753",20180105003000,"http://www.smh.com.au/world/tiangong-1-is-expected-to-fall-from-the-sky-youll-probably-be-fine-20180104-h0dqoj"
719903487,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","BUS","TANKER","","","","","","BUS","","",1,100," Demand, not specified below",100,10,3,-5,3,1,3,-1.83823529411764,1,"Japan","JA","JA","",36,138,"JA",1,"Japan","JA","JA","",36,138,"JA",1,"Japan","JA","JA","",36,138,"JA",20180105003000,"http://www.scmp.com/business/commodities/article/2126874/china-has-become-new-japan-nation-eschews-coal-natural-gas-its"
719903488,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","BUS","TANKER","","","","","","BUS","","",1,100," Demand, not specified below",100,10,3,-5,2,1,2,-1.83823529411764,1,"United States","US","US","",39.828175,-98.5795,"US",1,"United States","US","US","",39.828175,-98.5795,"US",1,"United States","US","US","",39.828175,-98.5795,"US",20180105003000,"http://www.scmp.com/business/commodities/article/2126874/china-has-become-new-japan-nation-eschews-coal-natural-gas-its"
719903489,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","BUS","AEROSPACE","","","","","","BUS","","",0,120," Reject, not specified below",120,12,3,-4,4,1,4,-0.843881856540086,4,"Tiangong, Sichuan, China","CH","CH32","13003",31.5217,105.934,"10341753",4,"Tiangong, Sichuan, China","CH","CH32","13003",31.5217,105.934,"10341753",4,"Tiangong, Sichuan, China","CH","CH32","13003",31.5217,105.934,"10341753",20180105003000,"http://www.smh.com.au/world/tiangong-1-is-expected-to-fall-from-the-sky-youll-probably-be-fine-20180104-h0dqoj"
719903490,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","BUS","AEROSPACE","","","","","","BUS","","",0,120," Reject, not specified below",120,12,3,-4,2,1,2,-0.843881856540086,1,"New Zealand","NZ","NZ","",-42,174,"NZ",4,"Tiangong, Sichuan, China","CH","CH32","13003",31.5217,105.934,"10341753",4,"Tiangong, Sichuan, China","CH","CH32","13003",31.5217,105.934,"10341753",20180105003000,"http://www.smh.com.au/world/tiangong-1-is-expected-to-fall-from-the-sky-youll-probably-be-fine-20180104-h0dqoj"
719903491,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","CHNBUS","CHINA","CHN","","","","","BUS","","",0,311," Express intent to cooperate economically",31,3,1,5.2,1,1,1,-2.46516613076099,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105003000,"https://www.seattletimes.com/business/real-estate/lawsuit-eastside-realtor-and-developer-conspired-to-inflate-home-prices-for-foreign-buyers/"
719903492,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","CHNBUS","CHINA","CHN","","","","","BUS","","",0,311," Express intent to cooperate economically",31,3,1,5.2,1,1,1,-2.46516613076099,1,"China","CH","CH","",35,105,"CH",1,"United States","US","US","",39.828175,-98.5795,"US",1,"China","CH","CH","",35,105,"CH",20180105003000,"https://www.seattletimes.com/business/real-estate/lawsuit-eastside-realtor-and-developer-conspired-to-inflate-home-prices-for-foreign-buyers/"
